"Time (s)","Flow Rate"
"442.4","363"
"442.45","660"
"442.5","660"
"442.55","660"
"442.6","411"
"442.65","411"
"442.7","411"
"442.75","665"
"442.8","665"
"442.85","665"
"442.9","88"
"442.95","88"
"443","88"
"443.05","650"
"443.1","650"
"443.15","650"
"443.2","85"
"443.25","85"
"443.3","85"
"443.35","464"
"443.4","464"
"443.45","464"
"443.5","135"
"443.55","135"
"443.6","135"
"443.65","436"
"443.7","436"
"443.75","436"
"443.8","21"
"443.85","21"
"443.9","21"
"443.95","472"
"444","472"
"444.05","472"
"444.1","149"
"444.15","149"
"444.2","149"
"444.25","441"
"444.3","441"
"444.35","441"
"444.4","179"
"444.45","179"
"444.5","179"
"444.55","604"
"444.6","604"
"444.65","604"
"444.7","730"
"444.75","730"
"444.8","730"
"444.85","279"
"444.9","279"
"444.95","279"
"445","296"
"445.05","296"
"445.1","296"
"445.15","282"
"445.2","282"
"445.25","282"
"445.3","669"
"445.35","669"
"445.4","669"
"445.45","232"
"445.5","232"
"445.55","232"
"445.6","462"
"445.65","462"
"445.7","462"
"445.75","10"
"445.8","10"
"445.85","10"
"445.9","39"
"445.95","39"
"446","39"
"446.05","39"
"446.1","39"
"446.15","39"
"446.2","710"
"446.25","710"
"446.3","710"
"446.35","530"
"446.4","530"
"446.45","530"
"446.5","46"
"446.55","46"
"446.6","46"
"446.65","248"
"446.7","248"
"446.75","248"
"446.8","439"
"446.85","439"
"446.9","439"
"446.95","734"
"447","734"
"447.05","734"
"447.1","797"
"447.15","797"
"447.2","797"
"447.25","586"
"447.3","586"
"447.35","586"
"447.4","455"
"447.45","455"
"447.5","455"
"447.55","351"
"447.6","351"
"447.65","351"
"447.7","343"
"447.75","343"
"447.8","343"
"447.85","377"
"447.9","377"
"447.95","377"
"448","596"
"448.05","596"
"448.1","596"
"448.15","641"
"448.2","641"
"448.25","641"
"448.3","455"
"448.35","455"
"448.4","455"
"448.45","618"
"448.5","618"
"448.55","618"
"448.6","242"
"448.65","242"
"448.7","242"
"448.75","480"
"448.8","480"
"448.85","480"
"448.9","674"
"448.95","674"
"449","674"
"449.05","182"
"449.1","182"
"449.15","182"
"449.2","325"
"449.25","325"
"449.3","325"
"449.35","223"
"449.4","223"
"449.45","223"
"449.5","518"
"449.55","518"
"449.6","518"
"449.65","517"
"449.7","517"
"449.75","517"
"449.8","422"
"449.85","422"
"449.9","422"
"449.95","615"
"450","615"
"450.05","615"
"450.1","214"
"450.15","214"
"450.2","214"
"450.25","763"
"450.3","763"
"450.35","763"
"450.4","379"
"450.45","379"
"450.5","379"
"450.55","704"
"450.6","704"
"450.65","704"
"450.7","463"
"450.75","463"
"450.8","463"
"450.85","794"
"450.9","794"
"450.95","794"
"451","795"
"451.05","795"
"451.1","795"
"451.15","242"
"451.2","242"
"451.25","242"
"451.3","234"
"451.35","234"
"451.4","234"
"451.45","314"
"451.5","314"
"451.55","314"
"451.6","375"
"451.65","375"
"451.7","375"
"451.75","732"
"451.8","732"
"451.85","732"
"451.9","424"
"451.95","424"
"452","424"
"452.05","104"
"452.1","104"
"452.15","104"
"452.2","555"
"452.25","555"
"452.3","555"
"452.35","158"
"452.4","158"
"452.45","158"
"452.5","486"
"452.55","486"
"452.6","486"
"452.65","174"
"452.7","174"
"452.75","174"
"452.8","526"
"452.85","526"
"452.9","526"
"452.95","477"
"453","477"
"453.05","477"
"453.1","86"
"453.15","86"
"453.2","86"
"453.25","90"
"453.3","90"
"453.35","90"
"453.4","255"
"453.45","255"
"453.5","255"
"453.55","656"
"453.6","656"
"453.65","656"
"453.7","137"
"453.75","137"
"453.8","137"
"453.85","778"
"453.9","778"
"453.95","778"
"454","107"
"454.05","107"
"454.1","107"
"454.15","65"
"454.2","65"
"454.25","65"
"454.3","794"
"454.35","794"
"454.4","794"
"454.45","473"
"454.5","473"
"454.55","473"
"454.6","196"
"454.65","196"
"454.7","196"
"454.75","542"
"454.8","542"
"454.85","542"
"454.9","770"
"454.95","770"
"455","770"
"455.05","286"
"455.1","286"
"455.15","286"
"455.2","219"
"455.25","219"
"455.3","219"
"455.35","690"
"455.4","690"
"455.45","690"
"455.5","529"
"455.55","529"
"455.6","529"
"455.65","174"
"455.7","174"
"455.75","174"
"455.8","424"
"455.85","424"
"455.9","424"
"455.95","110"
"456","110"
"456.05","110"
"456.1","397"
"456.15","397"
"456.2","397"
"456.25","103"
"456.3","103"
"456.35","103"
"456.4","202"
"456.45","202"
"456.5","202"
"456.55","517"
"456.6","517"
"456.65","517"
"456.7","518"
"456.75","518"
"456.8","518"
"456.85","517"
"456.9","517"
"456.95","517"
"457","456"
"457.05","456"
"457.1","456"
"457.15","90"
"457.2","90"
"457.25","90"
"457.3","293"
"457.35","293"
"457.4","293"
"457.45","547"
"457.5","547"
"457.55","547"
"457.6","790"
"457.65","790"
"457.7","790"
"457.75","647"
"457.8","647"
"457.85","647"
"457.9","553"
"457.95","553"
"458","553"
"458.05","492"
"458.1","492"
"458.15","492"
"458.2","77"
"458.25","77"
"458.3","77"
"458.35","192"
"458.4","192"
"458.45","192"
"458.5","147"
"458.55","147"
"458.6","147"
"458.65","715"
"458.7","715"
"458.75","715"
"458.8","7"
"458.85","7"
"458.9","7"
"458.95","50"
"459","50"
"459.05","50"
"459.1","340"
"459.15","340"
"459.2","340"
"459.25","727"
"459.3","727"
"459.35","727"
"459.4","191"
"459.45","191"
"459.5","191"
"459.55","581"
"459.6","581"
"459.65","581"
"459.7","497"
"459.75","497"
"459.8","497"
"459.85","220"
"459.9","220"
"459.95","220"
"460","37"
"460.05","37"
"460.1","37"
"460.15","125"
"460.2","125"
"460.25","125"
"460.3","557"
"460.35","557"
"460.4","557"
"460.45","725"
"460.5","725"
"460.55","725"
"460.6","646"
"460.65","646"
"460.7","646"
"460.75","685"
"460.8","685"
"460.85","685"
"460.9","257"
"460.95","257"
"461","257"
"461.05","377"
"461.1","377"
"461.15","377"
"461.2","377"
"461.25","377"
"461.3","377"
"461.35","438"
"461.4","438"
"461.45","438"
"461.5","509"
"461.55","509"
"461.6","509"
"461.65","112"
"461.7","112"
"461.75","112"
"461.8","678"
"461.85","678"
"461.9","678"
"461.95","696"
"462","696"
"462.05","696"
"462.1","682"
"462.15","682"
"462.2","682"
"462.25","726"
"462.3","726"
"462.35","726"
"462.4","177"
"462.45","177"
"462.5","177"
"462.55","203"
"462.6","203"
"462.65","203"
"462.7","477"
"462.75","477"
"462.8","477"
"462.85","583"
"462.9","583"
"462.95","583"
"463","161"
"463.05","161"
"463.1","161"
"463.15","322"
"463.2","322"
"463.25","322"
"463.3","534"
"463.35","534"
"463.4","534"
"463.45","665"
"463.5","665"
"463.55","665"
"463.6","332"
"463.65","332"
"463.7","332"
"463.75","197"
"463.8","197"
"463.85","197"
"463.9","120"
"463.95","120"
"464","120"
"464.05","673"
"464.1","673"
"464.15","673"
"464.2","644"
"464.25","644"
"464.3","644"
"464.35","526"
"464.4","526"
"464.45","526"
"464.5","366"
"464.55","366"
"464.6","366"
"464.65","245"
"464.7","245"
"464.75","245"
"464.8","564"
"464.85","564"
"464.9","564"
"464.95","647"
"465","647"
"465.05","647"
"465.1","49"
"465.15","49"
"465.2","49"
"465.25","756"
"465.3","756"
"465.35","756"
"465.4","285"
"465.45","285"
"465.5","285"
"465.55","178"
"465.6","178"
"465.65","178"
"465.7","252"
"465.75","252"
"465.8","252"
"465.85","188"
"465.9","188"
"465.95","188"
"466","113"
"466.05","113"
"466.1","113"
"466.15","655"
"466.2","655"
"466.25","655"
"466.3","745"
"466.35","745"
"466.4","745"
"466.45","246"
"466.5","246"
"466.55","246"
"466.6","214"
"466.65","214"
"466.7","214"
"466.75","485"
"466.8","485"
"466.85","485"
"466.9","206"
"466.95","206"
"467","206"
"467.05","195"
"467.1","195"
"467.15","195"
"467.2","208"
"467.25","208"
"467.3","208"
"467.35","231"
"467.4","231"
"467.45","231"
"467.5","75"
"467.55","75"
"467.6","75"
"467.65","797"
"467.7","797"
"467.75","797"
"467.8","770"
"467.85","770"
"467.9","770"
"467.95","366"
"468","366"
"468.05","366"
"468.1","277"
"468.15","277"
"468.2","277"
"468.25","341"
"468.3","341"
"468.35","341"
"468.4","537"
"468.45","537"
"468.5","537"
"468.55","12"
"468.6","12"
"468.65","12"
"468.7","473"
"468.75","473"
"468.8","473"
"468.85","696"
"468.9","696"
"468.95","696"
"469","519"
"469.05","519"
"469.1","519"
"469.15","143"
"469.2","143"
"469.25","143"
"469.3","10"
"469.35","10"
"469.4","10"
"469.45","694"
"469.5","694"
"469.55","694"
"469.6","35"
"469.65","35"
"469.7","35"
"469.75","474"
"469.8","474"
"469.85","474"
"469.9","496"
"469.95","496"
"470","496"
"470.05","298"
"470.1","298"
"470.15","298"
"470.2","1"
"470.25","1"
"470.3","1"
"470.35","187"
"470.4","187"
"470.45","187"
"470.5","73"
"470.55","73"
"470.6","73"
"470.65","392"
"470.7","392"
"470.75","392"
"470.8","502"
"470.85","502"
"470.9","502"
"470.95","520"
"471","520"
"471.05","520"
"471.1","693"
"471.15","693"
"471.2","693"
"471.25","106"
"471.3","106"
"471.35","106"
"471.4","609"
"471.45","609"
"471.5","609"
"471.55","154"
"471.6","154"
"471.65","154"
"471.7","715"
"471.75","715"
"471.8","715"
"471.85","214"
"471.9","214"
"471.95","214"
"472","465"
"472.05","465"
"472.1","465"
"472.15","678"
"472.2","678"
"472.25","678"
"472.3","592"
"472.35","592"
"472.4","592"
"472.45","2"
"472.5","2"
"472.55","2"
"472.6","85"
"472.65","85"
"472.7","85"
"472.75","689"
"472.8","689"
"472.85","689"
"472.9","225"
"472.95","225"
"473","225"
"473.05","233"
"473.1","233"
"473.15","233"
"473.2","203"
"473.25","203"
"473.3","203"
"473.35","296"
"473.4","296"
"473.45","296"
"473.5","15"
"473.55","15"
"473.6","15"
"473.65","723"
"473.7","723"
"473.75","723"
"473.8","604"
"473.85","604"
"473.9","604"
"473.95","712"
"474","712"
"474.05","712"
"474.1","651"
"474.15","651"
"474.2","651"
"474.25","64"
"474.3","64"
"474.35","64"
"474.4","36"
"474.45","36"
"474.5","36"
"474.55","117"
"474.6","117"
"474.65","117"
"474.7","532"
"474.75","532"
"474.8","532"
"474.85","8"
"474.9","8"
"474.95","8"
"475","524"
"475.05","524"
"475.1","524"
"475.15","416"
"475.2","416"
"475.25","416"
"475.3","226"
"475.35","226"
"475.4","226"
"475.45","221"
"475.5","221"
"475.55","221"
"475.6","393"
"475.65","393"
"475.7","393"
"475.75","367"
"475.8","367"
"475.85","367"
"475.9","367"
"475.95","367"
"476","367"
"476.05","562"
"476.1","562"
"476.15","562"
"476.2","453"
"476.25","453"
"476.3","453"
"476.35","279"
"476.4","279"
"476.45","279"
"476.5","139"
"476.55","139"
"476.6","139"
"476.65","743"
"476.7","743"
"476.75","743"
"476.8","9"
"476.85","9"
"476.9","9"
"476.95","686"
"477","686"
"477.05","686"
"477.1","227"
"477.15","227"
"477.2","227"
"477.25","69"
"477.3","69"
"477.35","69"
"477.4","198"
"477.45","198"
"477.5","198"
"477.55","159"
"477.6","159"
"477.65","159"
"477.7","625"
"477.75","625"
"477.8","625"
"477.85","591"
"477.9","591"
"477.95","591"
"478","510"
"478.05","510"
"478.1","510"
"478.15","680"
"478.2","680"
"478.25","680"
"478.3","441"
"478.35","441"
"478.4","441"
"478.45","443"
"478.5","443"
"478.55","443"
"478.6","535"
"478.65","535"
"478.7","535"
"478.75","64"
"478.8","64"
"478.85","64"
"478.9","516"
"478.95","516"
"479","516"
"479.05","391"
"479.1","391"
"479.15","391"
"479.2","377"
"479.25","377"
"479.3","377"
"479.35","450"
"479.4","450"
"479.45","450"
"479.5","26"
"479.55","26"
"479.6","26"
"479.65","457"
"479.7","457"
"479.75","457"
"479.8","86"
"479.85","86"
"479.9","86"
"479.95","615"
"480","615"
"480.05","615"
"480.1","80"
"480.15","80"
"480.2","80"
"480.25","726"
"480.3","726"
"480.35","726"
"480.4","778"
"480.45","778"
"480.5","778"
"480.55","366"
"480.6","366"
"480.65","366"
"480.7","716"
"480.75","716"
"480.8","716"
"480.85","568"
"480.9","568"
"480.95","568"
"481","613"
"481.05","613"
"481.1","613"
"481.15","180"
"481.2","180"
"481.25","180"
"481.3","42"
"481.35","42"
"481.4","42"
"481.45","413"
"481.5","413"
"481.55","413"
"481.6","682"
"481.65","682"
"481.7","682"
"481.75","539"
"481.8","539"
"481.85","539"
"481.9","265"
"481.95","265"
"482","265"
"482.05","207"
"482.1","207"
"482.15","207"
"482.2","629"
"482.25","629"
"482.3","629"
"482.35","37"
"482.4","37"
"482.45","37"
"482.5","438"
"482.55","438"
"482.6","438"
"482.65","366"
"482.7","366"
"482.75","366"
"482.8","399"
"482.85","399"
"482.9","399"
"482.95","175"
"483","175"
"483.05","175"
"483.1","497"
"483.15","497"
"483.2","497"
"483.25","85"
"483.3","85"
"483.35","85"
"483.4","724"
"483.45","724"
"483.5","724"
"483.55","238"
"483.6","238"
"483.65","238"
"483.7","79"
"483.75","79"
"483.8","79"
"483.85","308"
"483.9","308"
"483.95","308"
"484","230"
"484.05","230"
"484.1","230"
"484.15","691"
"484.2","691"
"484.25","691"
"484.3","29"
"484.35","29"
"484.4","29"
"484.45","185"
"484.5","185"
"484.55","185"
"484.6","423"
"484.65","423"
"484.7","423"
"484.75","510"
"484.8","510"
"484.85","510"
"484.9","595"
"484.95","595"
"485","595"
"485.05","78"
"485.1","78"
"485.15","78"
"485.2","440"
"485.25","440"
"485.3","440"
"485.35","542"
"485.4","542"
"485.45","542"
"485.5","52"
"485.55","52"
"485.6","52"
"485.65","472"
"485.7","472"
"485.75","472"
"485.8","28"
"485.85","28"
"485.9","28"
"485.95","385"
"486","385"
"486.05","385"
"486.1","499"
"486.15","499"
"486.2","499"
"486.25","571"
"486.3","571"
"486.35","571"
"486.4","370"
"486.45","370"
"486.5","370"
"486.55","365"
"486.6","365"
"486.65","365"
"486.7","23"
"486.75","23"
"486.8","23"
"486.85","125"
"486.9","125"
"486.95","125"
"487","240"
"487.05","240"
"487.1","240"
"487.15","50"
"487.2","50"
"487.25","50"
"487.3","47"
"487.35","47"
"487.4","47"
"487.45","664"
"487.5","664"
"487.55","664"
"487.6","359"
"487.65","359"
"487.7","359"
"487.75","191"
"487.8","191"
"487.85","191"
"487.9","699"
"487.95","699"
"488","699"
"488.05","721"
"488.1","721"
"488.15","721"
"488.2","512"
"488.25","512"
"488.3","512"
"488.35","653"
"488.4","653"
"488.45","653"
"488.5","768"
"488.55","768"
"488.6","768"
"488.65","680"
"488.7","680"
"488.75","680"
"488.8","62"
"488.85","62"
"488.9","62"
"488.95","727"
"489","727"
"489.05","727"
"489.1","746"
"489.15","746"
"489.2","746"
"489.25","282"
"489.3","282"
"489.35","282"
"489.4","470"
"489.45","470"
"489.5","470"
"489.55","72"
"489.6","72"
"489.65","72"
"489.7","251"
"489.75","251"
"489.8","251"
"489.85","653"
"489.9","653"
"489.95","653"
"490","578"
"490.05","578"
"490.1","578"
"490.15","336"
"490.2","336"
"490.25","336"
"490.3","308"
"490.35","308"
"490.4","308"
"490.45","39"
"490.5","39"
"490.55","39"
"490.6","133"
"490.65","133"
"490.7","133"
"490.75","331"
"490.8","331"
"490.85","331"
"490.9","739"
"490.95","739"
"491","739"
"491.05","439"
"491.1","439"
"491.15","439"
"491.2","114"
"491.25","114"
"491.3","114"
"491.35","310"
"491.4","310"
"491.45","310"
"491.5","78"
"491.55","78"
"491.6","78"
"491.65","147"
"491.7","147"
"491.75","147"
"491.8","97"
"491.85","97"
"491.9","97"
"491.95","539"
"492","539"
"492.05","539"
"492.1","269"
"492.15","269"
"492.2","269"
"492.25","136"
"492.3","136"
"492.35","136"
"492.4","227"
"492.45","227"
"492.5","227"
"492.55","414"
"492.6","414"
"492.65","414"
"492.7","487"
"492.75","487"
"492.8","487"
"492.85","5"
"492.9","5"
"492.95","5"
"493","588"
"493.05","588"
"493.1","588"
"493.15","356"
"493.2","356"
"493.25","356"
"493.3","693"
"493.35","693"
"493.4","693"
"493.45","283"
"493.5","283"
"493.55","283"
"493.6","271"
"493.65","271"
"493.7","271"
"493.75","685"
"493.8","685"
"493.85","685"
"493.9","644"
"493.95","644"
"494","644"
"494.05","19"
"494.1","19"
"494.15","19"
"494.2","34"
"494.25","34"
"494.3","34"
"494.35","731"
"494.4","731"
"494.45","731"
"494.5","53"
"494.55","53"
"494.6","53"
"494.65","537"
"494.7","537"
"494.75","537"
"494.8","729"
"494.85","729"
"494.9","729"
"494.95","426"
"495","426"
"495.05","426"
"495.1","748"
"495.15","748"
"495.2","748"
"495.25","469"
"495.3","469"
"495.35","469"
"495.4","539"
"495.45","539"
"495.5","539"
"495.55","108"
"495.6","108"
"495.65","108"
"495.7","762"
"495.75","762"
"495.8","762"
"495.85","588"
"495.9","588"
"495.95","588"
"496","735"
"496.05","735"
"496.1","735"
"496.15","672"
"496.2","672"
"496.25","672"
"496.3","795"
"496.35","795"
"496.4","795"
"496.45","265"
"496.5","265"
"496.55","265"
"496.6","239"
"496.65","239"
"496.7","239"
"496.75","110"
"496.8","110"
"496.85","110"
"496.9","332"
"496.95","332"
"497","332"
"497.05","383"
"497.1","383"
"497.15","383"
"497.2","52"
"497.25","52"
"497.3","52"
"497.35","281"
"497.4","281"
"497.45","281"
"497.5","299"
"497.55","299"
"497.6","299"
"497.65","458"
"497.7","458"
"497.75","458"
"497.8","403"
"497.85","403"
"497.9","403"
"497.95","253"
"498","253"
"498.05","253"
"498.1","775"
"498.15","775"
"498.2","775"
"498.25","343"
"498.3","343"
"498.35","343"
"498.4","423"
"498.45","423"
"498.5","423"
"498.55","528"
"498.6","528"
"498.65","528"
"498.7","135"
"498.75","135"
"498.8","135"
"498.85","273"
"498.9","273"
"498.95","273"
"499","630"
"499.05","630"
"499.1","630"
"499.15","545"
"499.2","545"
"499.25","545"
"499.3","50"
"499.35","50"
"499.4","50"
"499.45","695"
"499.5","695"
"499.55","695"
"499.6","736"
"499.65","736"
"499.7","736"
"499.75","451"
"499.8","451"
"499.85","451"
"499.9","451"
"499.95","451"
"500","451"
"500.05","341"
"500.1","341"
"500.15","341"
"500.2","129"
"500.25","129"
"500.3","129"
"500.35","646"
"500.4","646"
"500.45","646"
"500.5","330"
"500.55","330"
"500.6","330"
"500.65","694"
"500.7","694"
"500.75","694"
"500.8","258"
"500.85","258"
"500.9","258"
"500.95","569"
"501","569"
"501.05","569"
"501.1","742"
"501.15","742"
"501.2","742"
"501.25","415"
"501.3","415"
"501.35","415"
"501.4","229"
"501.45","229"
"501.5","229"
"501.55","395"
"501.6","395"
"501.65","395"
"501.7","594"
"501.75","594"
"501.8","594"
"501.85","218"
"501.9","218"
"501.95","218"
"502","704"
"502.05","704"
"502.1","704"
"502.15","83"
"502.2","83"
"502.25","83"
"502.3","486"
"502.35","486"
"502.4","486"
"502.45","776"
"502.5","776"
"502.55","776"
"502.6","123"
"502.65","123"
"502.7","123"
"502.75","194"
"502.8","194"
"502.85","194"
"502.9","242"
"502.95","242"
"503","242"
"503.05","734"
"503.1","734"
"503.15","734"
"503.2","88"
"503.25","88"
"503.3","88"
"503.35","626"
"503.4","626"
"503.45","626"
"503.5","665"
"503.55","665"
"503.6","665"
"503.65","289"
"503.7","289"
"503.75","289"
"503.8","289"
"503.85","655"
"503.9","655"
"503.95","655"
"504","655"
"504.05","596"
"504.1","596"
"504.15","596"
"504.2","596"
"504.25","638"
"504.3","638"
"504.35","638"
"504.4","638"
"504.45","234"
"504.5","234"
"504.55","234"
"504.6","234"
"504.65","296"
"504.7","296"
"504.75","296"
"504.8","296"
"504.85","406"
"504.9","406"
"504.95","406"
"505","406"
"505.05","527"
"505.1","527"
"505.15","527"
"505.2","527"
"505.25","182"
"505.3","182"
"505.35","182"
"505.4","182"
"505.45","204"
"505.5","204"
"505.55","204"
"505.6","204"
"505.65","346"
"505.7","346"
"505.75","346"
"505.8","346"
"505.85","544"
"505.9","544"
"505.95","544"
"506","544"
"506.05","194"
"506.1","194"
"506.15","194"
"506.2","194"
"506.25","366"
"506.3","366"
"506.35","366"
"506.4","366"
"506.45","615"
"506.5","615"
"506.55","615"
"506.6","615"
"506.65","435"
"506.7","435"
"506.75","435"
"506.8","435"
"506.85","716"
"506.9","716"
"506.95","716"
"507","716"
"507.05","715"
"507.1","715"
"507.15","715"
"507.2","715"
"507.25","580"
"507.3","580"
"507.35","580"
"507.4","580"
"507.45","774"
"507.5","774"
"507.55","774"
"507.6","774"
"507.65","454"
"507.7","454"
"507.75","454"
"507.8","454"
"507.85","562"
"507.9","562"
"507.95","562"
"508","562"
"508.05","293"
"508.1","293"
"508.15","293"
"508.2","293"
"508.25","630"
"508.3","630"
"508.35","630"
"508.4","630"
"508.45","576"
"508.5","576"
"508.55","576"
"508.6","576"
"508.65","620"
"508.7","620"
"508.75","620"
"508.8","620"
"508.85","620"
"508.9","620"
"508.95","620"
"509","620"
"509.05","338"
"509.1","338"
"509.15","338"
"509.2","338"
"509.25","143"
"509.3","143"
"509.35","143"
"509.4","143"
"509.45","478"
"509.5","478"
"509.55","478"
"509.6","478"
"509.65","106"
"509.7","106"
"509.75","106"
"509.8","106"
"509.85","19"
"509.9","19"
"509.95","19"
"510","19"
"510.05","479"
"510.1","479"
"510.15","479"
"510.2","479"
"510.25","688"
"510.3","688"
"510.35","688"
"510.4","688"
"510.45","304"
"510.5","304"
"510.55","304"
"510.6","304"
"510.65","582"
"510.7","582"
"510.75","582"
"510.8","582"
"510.85","383"
"510.9","383"
"510.95","383"
"511","383"
"511.05","201"
"511.1","201"
"511.15","201"
"511.2","201"
"511.25","593"
"511.3","593"
"511.35","593"
"511.4","593"
"511.45","534"
"511.5","534"
"511.55","534"
"511.6","534"
"511.65","762"
"511.7","762"
"511.75","762"
"511.8","762"
"511.85","760"
"511.9","760"
"511.95","760"
"512","760"
"512.05","575"
"512.1","575"
"512.15","575"
"512.2","575"
"512.25","377"
"512.3","377"
"512.35","377"
"512.4","377"
"512.45","303"
"512.5","303"
"512.55","303"
"512.6","303"
"512.65","788"
"512.7","788"
"512.75","788"
"512.8","788"
"512.85","281"
"512.9","281"
"512.95","281"
"513","281"
"513.05","735"
"513.1","735"
"513.15","735"
"513.2","735"
"513.25","735"
"513.3","735"
"513.35","735"
"513.4","735"
"513.45","583"
"513.5","583"
"513.55","583"
"513.6","583"
"513.65","423"
"513.7","423"
"513.75","423"
"513.8","423"
"513.85","732"
"513.9","732"
"513.95","732"
"514","732"
"514.05","386"
"514.1","386"
"514.15","386"
"514.2","386"
"514.25","558"
"514.3","558"
"514.35","558"
"514.4","558"
"514.45","753"
"514.5","753"
"514.55","753"
"514.6","753"
"514.65","379"
"514.7","379"
"514.75","379"
"514.8","379"
"514.85","437"
"514.9","437"
"514.95","437"
"515","437"
"515.05","117"
"515.1","117"
"515.15","117"
"515.2","117"
"515.25","202"
"515.3","202"
"515.35","202"
"515.4","202"
"515.45","692"
"515.5","692"
"515.55","692"
"515.6","692"
"515.65","692"
"515.7","692"
"515.75","692"
"515.8","692"
"515.85","637"
"515.9","637"
"515.95","637"
"516","637"
"516.05","748"
"516.1","748"
"516.15","748"
"516.2","748"
"516.25","595"
"516.3","595"
"516.35","595"
"516.4","595"
"516.45","71"
"516.5","71"
"516.55","71"
"516.6","71"
"516.65","219"
"516.7","219"
"516.75","219"
"516.8","219"
"516.85","407"
"516.9","407"
"516.95","407"
"517","407"
"517.05","276"
"517.1","276"
"517.15","276"
"517.2","276"
"517.25","510"
"517.3","510"
"517.35","510"
"517.4","510"
"517.45","651"
"517.5","651"
"517.55","651"
"517.6","651"
"517.65","335"
"517.7","335"
"517.75","335"
"517.8","335"
"517.85","359"
"517.9","359"
"517.95","359"
"518","359"
"518.05","672"
"518.1","672"
"518.15","672"
"518.2","672"
"518.25","172"
"518.3","172"
"518.35","172"
"518.4","172"
"518.45","342"
"518.5","342"
"518.55","342"
"518.6","342"
"518.65","225"
"518.7","225"
"518.75","225"
"518.8","225"
"518.85","538"
"518.9","538"
"518.95","538"
"519","538"
"519.05","129"
"519.1","129"
"519.15","129"
"519.2","129"
"519.25","355"
"519.3","355"
"519.35","355"
"519.4","355"
"519.45","401"
"519.5","401"
"519.55","401"
"519.6","401"
"519.65","631"
"519.7","631"
"519.75","631"
"519.8","631"
"519.85","648"
"519.9","648"
"519.95","648"
"520","648"
"520.05","671"
"520.1","671"
"520.15","671"
"520.2","671"
"520.25","21"
"520.3","21"
"520.35","21"
"520.4","21"
"520.45","785"
"520.5","785"
"520.55","785"
"520.6","785"
"520.65","137"
"520.7","137"
"520.75","137"
"520.8","137"
"520.85","779"
"520.9","779"
"520.95","779"
"521","779"
"521.05","485"
"521.1","485"
"521.15","485"
"521.2","485"
"521.25","536"
"521.3","536"
"521.35","536"
"521.4","536"
"521.45","345"
"521.5","345"
"521.55","345"
"521.6","345"
"521.65","567"
"521.7","567"
"521.75","567"
"521.8","567"
"521.85","2"
"521.9","2"
"521.95","2"
"522","2"
"522.05","343"
"522.1","343"
"522.15","343"
"522.2","343"
"522.25","503"
"522.3","503"
"522.35","503"
"522.4","503"
"522.45","736"
"522.5","736"
"522.55","736"
"522.6","736"
"522.65","380"
"522.7","380"
"522.75","380"
"522.8","380"
"522.85","469"
"522.9","469"
"522.95","469"
"523","469"
"523.05","432"
"523.1","432"
"523.15","432"
"523.2","432"
"523.25","167"
"523.3","167"
"523.35","167"
"523.4","167"
"523.45","71"
"523.5","71"
"523.55","71"
"523.6","71"
"523.65","228"
"523.7","228"
"523.75","228"
"523.8","228"
"523.85","629"
"523.9","629"
"523.95","629"
"524","629"
"524.05","288"
"524.1","288"
"524.15","288"
"524.2","288"
"524.25","247"
"524.3","247"
"524.35","247"
"524.4","247"
"524.45","6"
"524.5","6"
"524.55","6"
"524.6","6"
"524.65","162"
"524.7","162"
"524.75","162"
"524.8","162"
"524.85","350"
"524.9","350"
"524.95","350"
"525","350"
"525.05","0"
"525.1","0"
"525.15","0"
"525.2","0"
"525.25","243"
"525.3","243"
"525.35","243"
"525.4","243"
"525.45","361"
"525.5","361"
"525.55","361"
"525.6","361"
"525.65","694"
"525.7","694"
"525.75","694"
"525.8","694"
"525.85","118"
"525.9","118"
"525.95","118"
"526","118"
"526.05","700"
"526.1","700"
"526.15","700"
"526.2","700"
"526.25","391"
"526.3","391"
"526.35","391"
"526.4","391"
"526.45","298"
"526.5","298"
"526.55","298"
"526.6","298"
"526.65","444"
"526.7","444"
"526.75","444"
"526.8","444"
"526.85","65"
"526.9","65"
"526.95","65"
"527","65"
"527.05","52"
"527.1","52"
"527.15","52"
"527.2","52"
"527.25","605"
"527.3","605"
"527.35","605"
"527.4","605"
"527.45","103"
"527.5","103"
"527.55","103"
"527.6","103"
"527.65","618"
"527.7","618"
"527.75","618"
"527.8","618"
"527.85","325"
"527.9","325"
"527.95","325"
"528","325"
"528.05","784"
"528.1","784"
"528.15","784"
"528.2","784"
"528.25","673"
"528.3","673"
"528.35","673"
"528.4","673"
"528.45","94"
"528.5","94"
"528.55","94"
"528.6","94"
"528.65","65"
"528.7","65"
"528.75","65"
"528.8","65"
"528.85","339"
"528.9","339"
"528.95","339"
"529","339"
"529.05","656"
"529.1","656"
"529.15","656"
"529.2","656"
"529.25","560"
"529.3","560"
"529.35","560"
"529.4","560"
"529.45","137"
"529.5","137"
"529.55","137"
"529.6","137"
"529.65","512"
"529.7","512"
"529.75","512"
"529.8","512"
"529.85","71"
"529.9","71"
"529.95","71"
"530","71"
"530.05","71"
"530.1","71"
"530.15","71"
"530.2","71"
"530.25","749"
"530.3","749"
"530.35","749"
"530.4","749"
"530.45","222"
"530.5","222"
"530.55","222"
"530.6","222"
"530.65","629"
"530.7","629"
"530.75","629"
"530.8","629"
"530.85","530"
